chunk_id,doc,page,tags,char_count
axis_mortage_loan_p3_c0001,axis_mortage_loan,3,documents|legal,293
axis_mortage_loan_p3_c0002,axis_mortage_loan,3,general,675
axis_mortage_loan_p3_c0003,axis_mortage_loan,3,documents,502
axis_mortage_loan_p3_c0004,axis_mortage_loan,3,interest,412
axis_mortage_loan_p3_c0005,axis_mortage_loan,3,interest|documents,863
axis_mortage_loan_p3_c0006,axis_mortage_loan,3,penalty|interest|legal,530
axis_mortage_loan_p3_c0007,axis_mortage_loan,3,general,736
axis_mortage_loan_p3_c0008,axis_mortage_loan,3,interest,879
axis_mortage_loan_p3_c0009,axis_mortage_loan,3,general,602
axis_mortage_loan_p3_c0010,axis_mortage_loan,3,documents,915
axis_mortage_loan_p4_c0011,axis_mortage_loan,4,general,307
axis_mortage_loan_p4_c0012,axis_mortage_loan,4,interest|legal,608
axis_mortage_loan_p4_c0013,axis_mortage_loan,4,penalty|legal,391
axis_mortage_loan_p4_c0014,axis_mortage_loan,4,interest|documents,758
axis_mortage_loan_p4_c0015,axis_mortage_loan,4,legal,661
axis_mortage_loan_p4_c0016,axis_mortage_loan,4,interest|legal,396
axis_mortage_loan_p4_c0017,axis_mortage_loan,4,interest|legal,485
axis_mortage_loan_p4_c0018,axis_mortage_loan,4,penalty|interest,1004
axis_mortage_loan_p4_c0019,axis_mortage_loan,4,interest,1036
axis_mortage_loan_p4_c0020,axis_mortage_loan,4,penalty|documents,1421
axis_mortage_loan_p4_c0021,axis_mortage_loan,4,interest|documents,520
axis_mortage_loan_p5_c0022,axis_mortage_loan,5,penalty|documents,513
axis_mortage_loan_p5_c0023,axis_mortage_loan,5,penalty|interest,526
axis_mortage_loan_p5_c0024,axis_mortage_loan,5,penalty|interest|documents,866
axis_mortage_loan_p5_c0025,axis_mortage_loan,5,penalty|interest|documents,768
axis_mortage_loan_p5_c0026,axis_mortage_loan,5,penalty|interest|documents,615
axis_mortage_loan_p5_c0027,axis_mortage_loan,5,documents,1791
axis_mortage_loan_p5_c0028,axis_mortage_loan,5,legal,722
axis_mortage_loan_p5_c0029,axis_mortage_loan,5,interest|documents|legal,543
axis_mortage_loan_p5_c0030,axis_mortage_loan,5,penalty|interest,1060
axis_mortage_loan_p6_c0031,axis_mortage_loan,6,penalty|interest|documents,926
axis_mortage_loan_p6_c0032,axis_mortage_loan,6,general,440
axis_mortage_loan_p6_c0033,axis_mortage_loan,6,interest,856
axis_mortage_loan_p6_c0034,axis_mortage_loan,6,penalty|documents,1266
axis_mortage_loan_p6_c0035,axis_mortage_loan,6,documents|legal,2744
axis_mortage_loan_p6_c0036,axis_mortage_loan,6,penalty|legal,374
axis_mortage_loan_p6_c0037,axis_mortage_loan,6,general,299
axis_mortage_loan_p7_c0038,axis_mortage_loan,7,documents,816
axis_mortage_loan_p7_c0039,axis_mortage_loan,7,documents,677
axis_mortage_loan_p7_c0040,axis_mortage_loan,7,documents,789
axis_mortage_loan_p7_c0041,axis_mortage_loan,7,interest|documents,1126
axis_mortage_loan_p7_c0042,axis_mortage_loan,7,documents|legal,588
axis_mortage_loan_p7_c0043,axis_mortage_loan,7,documents|legal,1104
axis_mortage_loan_p7_c0044,axis_mortage_loan,7,general,547
axis_mortage_loan_p7_c0045,axis_mortage_loan,7,general,901
axis_mortage_loan_p7_c0046,axis_mortage_loan,7,interest|documents,417
axis_mortage_loan_p7_c0047,axis_mortage_loan,7,interest,725
axis_mortage_loan_p7_c0048,axis_mortage_loan,7,general,190
axis_mortage_loan_p8_c0049,axis_mortage_loan,8,documents,870
axis_mortage_loan_p8_c0050,axis_mortage_loan,8,penalty|interest,448
axis_mortage_loan_p8_c0051,axis_mortage_loan,8,penalty,288
axis_mortage_loan_p8_c0052,axis_mortage_loan,8,penalty|interest|documents,547
axis_mortage_loan_p8_c0053,axis_mortage_loan,8,penalty,316
axis_mortage_loan_p8_c0054,axis_mortage_loan,8,penalty,506
axis_mortage_loan_p8_c0055,axis_mortage_loan,8,documents,763
axis_mortage_loan_p8_c0056,axis_mortage_loan,8,documents,957
axis_mortage_loan_p9_c0057,axis_mortage_loan,9,interest,320
axis_mortage_loan_p9_c0058,axis_mortage_loan,9,interest,204
axis_mortage_loan_p9_c0059,axis_mortage_loan,9,documents,765
axis_mortage_loan_p9_c0060,axis_mortage_loan,9,general,270
axis_mortage_loan_p9_c0061,axis_mortage_loan,9,general,665
axis_mortage_loan_p9_c0062,axis_mortage_loan,9,general,269
axis_mortage_loan_p9_c0063,axis_mortage_loan,9,general,516
axis_mortage_loan_p9_c0064,axis_mortage_loan,9,documents|legal,666
axis_mortage_loan_p9_c0065,axis_mortage_loan,9,general,451
axis_mortage_loan_p9_c0066,axis_mortage_loan,9,documents,408
axis_mortage_loan_p9_c0067,axis_mortage_loan,9,documents,532
axis_mortage_loan_p9_c0068,axis_mortage_loan,9,interest,154
axis_mortage_loan_p10_c0069,axis_mortage_loan,10,penalty|interest,1126
axis_mortage_loan_p10_c0070,axis_mortage_loan,10,penalty|interest|documents,1549
axis_mortage_loan_p10_c0071,axis_mortage_loan,10,interest|documents,695
axis_mortage_loan_p10_c0072,axis_mortage_loan,10,interest|documents|legal,938
axis_mortage_loan_p10_c0073,axis_mortage_loan,10,penalty|interest,544
axis_mortage_loan_p10_c0074,axis_mortage_loan,10,interest,619
axis_mortage_loan_p10_c0075,axis_mortage_loan,10,penalty|interest|legal,597
axis_mortage_loan_p10_c0076,axis_mortage_loan,10,interest,917
axis_mortage_loan_p10_c0077,axis_mortage_loan,10,penalty|interest,572
axis_mortage_loan_p10_c0078,axis_mortage_loan,10,penalty|interest,659
axis_mortage_loan_p10_c0079,axis_mortage_loan,10,general,447
axis_mortage_loan_p10_c0080,axis_mortage_loan,10,general,142
axis_mortage_loan_p11_c0081,axis_mortage_loan,11,penalty|interest|documents,430
axis_mortage_loan_p11_c0082,axis_mortage_loan,11,penalty|interest,620
axis_mortage_loan_p11_c0083,axis_mortage_loan,11,penalty|interest,267
axis_mortage_loan_p11_c0084,axis_mortage_loan,11,penalty,277
axis_mortage_loan_p11_c0085,axis_mortage_loan,11,penalty|interest,1708
axis_mortage_loan_p11_c0086,axis_mortage_loan,11,interest|documents,770
axis_mortage_loan_p11_c0087,axis_mortage_loan,11,penalty,628
axis_mortage_loan_p11_c0088,axis_mortage_loan,11,interest,662
axis_mortage_loan_p11_c0089,axis_mortage_loan,11,interest,460
axis_mortage_loan_p11_c0090,axis_mortage_loan,11,interest,372
axis_mortage_loan_p12_c0091,axis_mortage_loan,12,penalty|interest,366
axis_mortage_loan_p12_c0092,axis_mortage_loan,12,penalty|interest|documents,518
axis_mortage_loan_p12_c0093,axis_mortage_loan,12,interest|documents,830
axis_mortage_loan_p12_c0094,axis_mortage_loan,12,penalty,1079
axis_mortage_loan_p12_c0095,axis_mortage_loan,12,general,1006
axis_mortage_loan_p12_c0096,axis_mortage_loan,12,penalty|interest|documents|legal,2227
axis_mortage_loan_p12_c0097,axis_mortage_loan,12,penalty|documents,462
axis_mortage_loan_p12_c0098,axis_mortage_loan,12,documents,184
axis_mortage_loan_p13_c0099,axis_mortage_loan,13,penalty,557
axis_mortage_loan_p13_c0100,axis_mortage_loan,13,penalty|legal,784
axis_mortage_loan_p13_c0101,axis_mortage_loan,13,general,778
axis_mortage_loan_p13_c0102,axis_mortage_loan,13,interest|documents,2022
axis_mortage_loan_p13_c0103,axis_mortage_loan,13,legal,949
axis_mortage_loan_p13_c0104,axis_mortage_loan,13,documents|legal,1553
axis_mortage_loan_p14_c0105,axis_mortage_loan,14,documents|legal,2353
axis_mortage_loan_p14_c0106,axis_mortage_loan,14,documents,517
axis_mortage_loan_p14_c0107,axis_mortage_loan,14,penalty|documents|legal,749
axis_mortage_loan_p14_c0108,axis_mortage_loan,14,penalty|interest,479
axis_mortage_loan_p14_c0109,axis_mortage_loan,14,interest|documents|legal,850
axis_mortage_loan_p14_c0110,axis_mortage_loan,14,general,164
axis_mortage_loan_p15_c0111,axis_mortage_loan,15,documents,822
axis_mortage_loan_p15_c0112,axis_mortage_loan,15,penalty|documents,944
axis_mortage_loan_p15_c0113,axis_mortage_loan,15,penalty|documents,1344
axis_mortage_loan_p15_c0114,axis_mortage_loan,15,penalty|documents,468
axis_mortage_loan_p15_c0115,axis_mortage_loan,15,documents,536
axis_mortage_loan_p15_c0116,axis_mortage_loan,15,penalty|documents,702
axis_mortage_loan_p15_c0117,axis_mortage_loan,15,penalty|interest|documents,649
axis_mortage_loan_p15_c0118,axis_mortage_loan,15,general,439
axis_mortage_loan_p15_c0119,axis_mortage_loan,15,general,550
axis_mortage_loan_p16_c0120,axis_mortage_loan,16,penalty|interest|documents,1418
axis_mortage_loan_p16_c0121,axis_mortage_loan,16,interest|documents,791
axis_mortage_loan_p16_c0122,axis_mortage_loan,16,penalty|interest,724
axis_mortage_loan_p16_c0123,axis_mortage_loan,16,interest|documents|legal,739
axis_mortage_loan_p16_c0124,axis_mortage_loan,16,penalty|interest,582
axis_mortage_loan_p16_c0125,axis_mortage_loan,16,interest,730
axis_mortage_loan_p16_c0126,axis_mortage_loan,16,interest,919
axis_mortage_loan_p16_c0127,axis_mortage_loan,16,penalty|interest|documents,2207
axis_mortage_loan_p16_c0128,axis_mortage_loan,16,penalty|documents,1349
axis_mortage_loan_p17_c0129,axis_mortage_loan,17,general,677
axis_mortage_loan_p17_c0130,axis_mortage_loan,17,penalty|interest,699
axis_mortage_loan_p17_c0131,axis_mortage_loan,17,documents,508
axis_mortage_loan_p17_c0132,axis_mortage_loan,17,documents|legal,848
axis_mortage_loan_p17_c0133,axis_mortage_loan,17,penalty|interest|legal,545
axis_mortage_loan_p17_c0134,axis_mortage_loan,17,legal,376
axis_mortage_loan_p17_c0135,axis_mortage_loan,17,interest|documents,671
axis_mortage_loan_p17_c0136,axis_mortage_loan,17,penalty|documents|legal,2164
axis_mortage_loan_p17_c0137,axis_mortage_loan,17,general,724
axis_mortage_loan_p18_c0138,axis_mortage_loan,18,documents,928
axis_mortage_loan_p18_c0139,axis_mortage_loan,18,documents|legal,977
axis_mortage_loan_p18_c0140,axis_mortage_loan,18,documents,842
axis_mortage_loan_p18_c0141,axis_mortage_loan,18,documents,229
axis_mortage_loan_p18_c0142,axis_mortage_loan,18,documents,1523
axis_mortage_loan_p18_c0143,axis_mortage_loan,18,documents,628
axis_mortage_loan_p18_c0144,axis_mortage_loan,18,documents,871
axis_mortage_loan_p19_c0145,axis_mortage_loan,19,interest|documents,797
axis_mortage_loan_p19_c0146,axis_mortage_loan,19,interest|documents,492
axis_mortage_loan_p19_c0147,axis_mortage_loan,19,penalty|interest|documents,1415
axis_mortage_loan_p19_c0148,axis_mortage_loan,19,documents,788
axis_mortage_loan_p19_c0149,axis_mortage_loan,19,documents,526
axis_mortage_loan_p19_c0150,axis_mortage_loan,19,penalty|interest|documents,636
axis_mortage_loan_p19_c0151,axis_mortage_loan,19,documents,925
axis_mortage_loan_p19_c0152,axis_mortage_loan,19,general,808
axis_mortage_loan_p19_c0153,axis_mortage_loan,19,general,314
axis_mortage_loan_p20_c0154,axis_mortage_loan,20,general,436
axis_mortage_loan_p20_c0155,axis_mortage_loan,20,documents,771
axis_mortage_loan_p20_c0156,axis_mortage_loan,20,documents,1088
axis_mortage_loan_p20_c0157,axis_mortage_loan,20,documents,370
axis_mortage_loan_p20_c0158,axis_mortage_loan,20,general,703
axis_mortage_loan_p20_c0159,axis_mortage_loan,20,documents|legal,626
axis_mortage_loan_p20_c0160,axis_mortage_loan,20,documents|legal,505
axis_mortage_loan_p20_c0161,axis_mortage_loan,20,documents,509
axis_mortage_loan_p20_c0162,axis_mortage_loan,20,interest|documents|legal,789
axis_mortage_loan_p20_c0163,axis_mortage_loan,20,documents,434
axis_mortage_loan_p21_c0164,axis_mortage_loan,21,penalty|documents,901
axis_mortage_loan_p21_c0165,axis_mortage_loan,21,penalty|documents|legal,2441
axis_mortage_loan_p21_c0166,axis_mortage_loan,21,general,298
axis_mortage_loan_p21_c0167,axis_mortage_loan,21,interest|documents,1066
axis_mortage_loan_p21_c0168,axis_mortage_loan,21,interest,820
axis_mortage_loan_p21_c0169,axis_mortage_loan,21,general,468
axis_mortage_loan_p22_c0170,axis_mortage_loan,22,documents,576
axis_mortage_loan_p22_c0171,axis_mortage_loan,22,general,560
axis_mortage_loan_p22_c0172,axis_mortage_loan,22,interest|documents|has_percentage,394
axis_mortage_loan_p22_c0173,axis_mortage_loan,22,general,333
axis_mortage_loan_p22_c0174,axis_mortage_loan,22,documents,591
axis_mortage_loan_p22_c0175,axis_mortage_loan,22,legal,244
axis_mortage_loan_p22_c0176,axis_mortage_loan,22,penalty,633
axis_mortage_loan_p22_c0177,axis_mortage_loan,22,documents|legal,569
axis_mortage_loan_p23_c0178,axis_mortage_loan,23,documents,591
axis_mortage_loan_p23_c0179,axis_mortage_loan,23,interest|documents,309
axis_mortage_loan_p23_c0180,axis_mortage_loan,23,interest|documents,795
axis_mortage_loan_p23_c0181,axis_mortage_loan,23,interest|documents,518
axis_mortage_loan_p23_c0182,axis_mortage_loan,23,interest|documents,478
axis_mortage_loan_p23_c0183,axis_mortage_loan,23,penalty|interest,592
axis_mortage_loan_p23_c0184,axis_mortage_loan,23,documents,875
axis_mortage_loan_p23_c0185,axis_mortage_loan,23,general,361
axis_mortage_loan_p23_c0186,axis_mortage_loan,23,documents,469
axis_mortage_loan_p23_c0187,axis_mortage_loan,23,general,522
axis_mortage_loan_p24_c0188,axis_mortage_loan,24,general,404
axis_mortage_loan_p24_c0189,axis_mortage_loan,24,documents,413
axis_mortage_loan_p24_c0190,axis_mortage_loan,24,documents,640
axis_mortage_loan_p24_c0191,axis_mortage_loan,24,interest,491
axis_mortage_loan_p24_c0192,axis_mortage_loan,24,interest,484
axis_mortage_loan_p24_c0193,axis_mortage_loan,24,documents,714
axis_mortage_loan_p24_c0194,axis_mortage_loan,24,documents,385
axis_mortage_loan_p24_c0195,axis_mortage_loan,24,general,688
axis_mortage_loan_p24_c0196,axis_mortage_loan,24,documents,819
axis_mortage_loan_p24_c0197,axis_mortage_loan,24,documents,779
axis_mortage_loan_p24_c0198,axis_mortage_loan,24,general,153
axis_mortage_loan_p25_c0199,axis_mortage_loan,25,penalty|interest|documents,1556
axis_mortage_loan_p25_c0200,axis_mortage_loan,25,interest|documents,5534
axis_mortage_loan_p25_c0201,axis_mortage_loan,25,general,781
axis_mortage_loan_p26_c0202,axis_mortage_loan,26,penalty|interest|documents|legal,1811
axis_mortage_loan_p26_c0203,axis_mortage_loan,26,general,578
axis_mortage_loan_p26_c0204,axis_mortage_loan,26,penalty|documents,464
axis_mortage_loan_p26_c0205,axis_mortage_loan,26,documents,353
axis_mortage_loan_p26_c0206,axis_mortage_loan,26,documents,555
axis_mortage_loan_p26_c0207,axis_mortage_loan,26,general,602
axis_mortage_loan_p26_c0208,axis_mortage_loan,26,documents,456
axis_mortage_loan_p27_c0209,axis_mortage_loan,27,documents,412
axis_mortage_loan_p27_c0210,axis_mortage_loan,27,interest,552
axis_mortage_loan_p27_c0211,axis_mortage_loan,27,documents,603
axis_mortage_loan_p27_c0212,axis_mortage_loan,27,documents,794
axis_mortage_loan_p27_c0213,axis_mortage_loan,27,penalty|documents,937
axis_mortage_loan_p27_c0214,axis_mortage_loan,27,general,999
axis_mortage_loan_p27_c0215,axis_mortage_loan,27,general,428
axis_mortage_loan_p27_c0216,axis_mortage_loan,27,penalty|interest|legal,542
axis_mortage_loan_p27_c0217,axis_mortage_loan,27,legal,321
axis_mortage_loan_p28_c0218,axis_mortage_loan,28,interest,908
axis_mortage_loan_p28_c0219,axis_mortage_loan,28,documents,493
axis_mortage_loan_p28_c0220,axis_mortage_loan,28,documents,409
axis_mortage_loan_p28_c0221,axis_mortage_loan,28,general,667
axis_mortage_loan_p28_c0222,axis_mortage_loan,28,penalty|interest,559
axis_mortage_loan_p28_c0223,axis_mortage_loan,28,interest|documents,550
axis_mortage_loan_p28_c0224,axis_mortage_loan,28,interest|documents,1171
axis_mortage_loan_p29_c0225,axis_mortage_loan,29,interest|documents,3252
axis_mortage_loan_p29_c0226,axis_mortage_loan,29,general,613
axis_mortage_loan_p30_c0227,axis_mortage_loan,30,general,315
axis_mortage_loan_p30_c0228,axis_mortage_loan,30,interest,1444
axis_mortage_loan_p30_c0229,axis_mortage_loan,30,penalty,1078
axis_mortage_loan_p30_c0230,axis_mortage_loan,30,general,292
axis_mortage_loan_p31_c0231,axis_mortage_loan,31,general,632
axis_mortage_loan_p31_c0232,axis_mortage_loan,31,general,434
axis_mortage_loan_p32_c0233,axis_mortage_loan,32,general,419
axis_mortage_loan_p32_c0234,axis_mortage_loan,32,general,165
axis_mortage_loan_p33_c0235,axis_mortage_loan,33,general,619
axis_mortage_loan_p34_c0236,axis_mortage_loan,34,penalty,359
axis_mortage_loan_p34_c0237,axis_mortage_loan,34,documents,926
axis_mortage_loan_p34_c0238,axis_mortage_loan,34,interest,312
axis_mortage_loan_p34_c0239,axis_mortage_loan,34,penalty|interest,707
axis_mortage_loan_p35_c0240,axis_mortage_loan,35,penalty|interest,558
axis_mortage_loan_p36_c0241,axis_mortage_loan,36,penalty|interest,912
axis_mortage_loan_p36_c0242,axis_mortage_loan,36,general,461
axis_mortage_loan_p37_c0243,axis_mortage_loan,37,penalty|interest,1269
axis_mortage_loan_p37_c0244,axis_mortage_loan,37,interest,398
axis_mortage_loan_p37_c0245,axis_mortage_loan,37,penalty|has_percentage,1580
axis_mortage_loan_p38_c0246,axis_mortage_loan,38,penalty|interest,504
axis_mortage_loan_p38_c0247,axis_mortage_loan,38,penalty|has_percentage,685
axis_mortage_loan_p38_c0248,axis_mortage_loan,38,penalty|interest,479
axis_mortage_loan_p38_c0249,axis_mortage_loan,38,general,158
axis_mortage_loan_p38_c0250,axis_mortage_loan,38,penalty|has_percentage,759
axis_mortage_loan_p38_c0251,axis_mortage_loan,38,penalty|interest,506
axis_mortage_loan_p38_c0252,axis_mortage_loan,38,penalty,364
axis_mortage_loan_p38_c0253,axis_mortage_loan,38,penalty|interest|documents|has_percentage,387
axis_mortage_loan_p38_c0254,axis_mortage_loan,38,penalty|has_percentage,324
axis_mortage_loan_p38_c0255,axis_mortage_loan,38,penalty|interest|documents|has_percentage,673
axis_mortage_loan_p39_c0256,axis_mortage_loan,39,penalty|interest|has_percentage,363
axis_mortage_loan_p39_c0257,axis_mortage_loan,39,penalty|interest|documents|has_percentage,1251
axis_mortage_loan_p39_c0258,axis_mortage_loan,39,general,321
axis_mortage_loan_p40_c0259,axis_mortage_loan,40,general,459
axis_mortage_loan_p40_c0260,axis_mortage_loan,40,general,430
axis_mortage_loan_p40_c0261,axis_mortage_loan,40,general,178
axis_mortage_loan_p41_c0262,axis_mortage_loan,41,general,975
axis_mortage_loan_p42_c0263,axis_mortage_loan,42,general,652
axis_mortage_loan_p43_c0264,axis_mortage_loan,43,documents,499
axis_mortage_loan_p43_c0265,axis_mortage_loan,43,interest,332
axis_mortage_loan_p43_c0266,axis_mortage_loan,43,general,574
axis_mortage_loan_p43_c0267,axis_mortage_loan,43,general,353
axis_mortage_loan_p44_c0268,axis_mortage_loan,44,general,672
axis_mortage_loan_p44_c0269,axis_mortage_loan,44,general,500
axis_mortage_loan_p44_c0270,axis_mortage_loan,44,documents,685
axis_mortage_loan_p44_c0271,axis_mortage_loan,44,general,223
axis_mortage_loan_p45_c0272,axis_mortage_loan,45,documents,468
axis_mortage_loan_p45_c0273,axis_mortage_loan,45,penalty|interest|has_percentage|legal,350
axis_mortage_loan_p45_c0274,axis_mortage_loan,45,penalty|interest,480
axis_mortage_loan_p46_c0275,axis_mortage_loan,46,penalty|interest,536
axis_mortage_loan_p46_c0276,axis_mortage_loan,46,penalty|interest|documents,1570
axis_mortage_loan_p47_c0277,axis_mortage_loan,47,penalty|interest|documents|has_percentage,536
axis_mortage_loan_p47_c0278,axis_mortage_loan,47,penalty|documents|has_percentage,810
axis_mortage_loan_p47_c0279,axis_mortage_loan,47,documents,412
axis_mortage_loan_p47_c0280,axis_mortage_loan,47,documents,715
axis_mortage_loan_p47_c0281,axis_mortage_loan,47,documents,587
axis_mortage_loan_p47_c0282,axis_mortage_loan,47,penalty,244
axis_mortage_loan_p48_c0283,axis_mortage_loan,48,penalty,362
axis_mortage_loan_p48_c0284,axis_mortage_loan,48,penalty|interest,489
axis_mortage_loan_p48_c0285,axis_mortage_loan,48,penalty|interest|has_percentage,904
axis_mortage_loan_p48_c0286,axis_mortage_loan,48,penalty,420
axis_mortage_loan_p48_c0287,axis_mortage_loan,48,penalty|has_percentage,1665
axis_mortage_loan_p49_c0288,axis_mortage_loan,49,penalty|interest,662
axis_mortage_loan_p49_c0289,axis_mortage_loan,49,penalty,361
axis_mortage_loan_p49_c0290,axis_mortage_loan,49,penalty|interest|has_percentage|legal,889
axis_mortage_loan_p49_c0291,axis_mortage_loan,49,interest,428
axis_mortage_loan_p49_c0292,axis_mortage_loan,49,legal,640
axis_mortage_loan_p49_c0293,axis_mortage_loan,49,general,404
axis_mortage_loan_p49_c0294,axis_mortage_loan,49,general,328
axis_mortage_loan_p50_c0295,axis_mortage_loan,50,penalty|interest,1554
axis_mortage_loan_p50_c0296,axis_mortage_loan,50,documents,664
axis_mortage_loan_p50_c0297,axis_mortage_loan,50,penalty|interest,944
axis_mortage_loan_p50_c0298,axis_mortage_loan,50,general,420
axis_mortage_loan_p50_c0299,axis_mortage_loan,50,penalty|interest,482
axis_mortage_loan_p50_c0300,axis_mortage_loan,50,penalty|interest,479
axis_mortage_loan_p51_c0301,axis_mortage_loan,51,interest,241
axis_mortage_loan_p52_c0302,axis_mortage_loan,52,interest,332
axis_mortage_loan_p52_c0303,axis_mortage_loan,52,general,347
axis_mortage_loan_p52_c0304,axis_mortage_loan,52,penalty|interest|documents,414
axis_mortage_loan_p52_c0305,axis_mortage_loan,52,penalty|interest,1389
axis_mortage_loan_p53_c0306,axis_mortage_loan,53,general,466
axis_mortage_loan_p53_c0307,axis_mortage_loan,53,penalty|documents,2347
axis_mortage_loan_p53_c0308,axis_mortage_loan,53,general,298
axis_mortage_loan_p54_c0309,axis_mortage_loan,54,penalty|interest|legal,1372
axis_mortage_loan_p54_c0310,axis_mortage_loan,54,interest,1074
axis_mortage_loan_p54_c0311,axis_mortage_loan,54,penalty|interest|documents,918
axis_mortage_loan_p54_c0312,axis_mortage_loan,54,penalty|interest|documents,1289
axis_mortage_loan_p54_c0313,axis_mortage_loan,54,penalty|interest|documents,1455
axis_mortage_loan_p55_c0314,axis_mortage_loan,55,penalty|interest,794
axis_mortage_loan_p55_c0315,axis_mortage_loan,55,interest,597
axis_mortage_loan_p55_c0316,axis_mortage_loan,55,penalty|interest|documents|legal,1753
axis_mortage_loan_p55_c0317,axis_mortage_loan,55,penalty|interest,578
axis_mortage_loan_p55_c0318,axis_mortage_loan,55,penalty|interest,436
axis_mortage_loan_p55_c0319,axis_mortage_loan,55,interest|documents,377
axis_mortage_loan_p55_c0320,axis_mortage_loan,55,penalty|interest|documents,888
axis_mortage_loan_p55_c0321,axis_mortage_loan,55,penalty,352
axis_mortage_loan_p56_c0322,axis_mortage_loan,56,documents,570
axis_mortage_loan_p56_c0323,axis_mortage_loan,56,penalty|documents,1091
axis_mortage_loan_p56_c0324,axis_mortage_loan,56,legal,900
axis_mortage_loan_p56_c0325,axis_mortage_loan,56,legal,575
axis_mortage_loan_p56_c0326,axis_mortage_loan,56,general,665
axis_mortage_loan_p57_c0327,axis_mortage_loan,57,general,272
bajaj_housing_mitc_p1_c0328,bajaj_housing_mitc,1,documents,650
bajaj_housing_mitc_p1_c0329,bajaj_housing_mitc,1,documents,455
bajaj_housing_mitc_p1_c0330,bajaj_housing_mitc,1,general,444
bajaj_housing_mitc_p1_c0331,bajaj_housing_mitc,1,interest,283
bajaj_housing_mitc_p1_c0332,bajaj_housing_mitc,1,interest,737
bajaj_housing_mitc_p2_c0333,bajaj_housing_mitc,2,interest,1602
bajaj_housing_mitc_p2_c0334,bajaj_housing_mitc,2,interest|documents,470
bajaj_housing_mitc_p2_c0335,bajaj_housing_mitc,2,penalty|interest,496
bajaj_housing_mitc_p3_c0336,bajaj_housing_mitc,3,penalty|interest|has_percentage|legal,603
bajaj_housing_mitc_p3_c0337,bajaj_housing_mitc,3,penalty|interest,504
bajaj_housing_mitc_p3_c0338,bajaj_housing_mitc,3,general,444
bajaj_housing_mitc_p3_c0339,bajaj_housing_mitc,3,general,538
bajaj_housing_mitc_p3_c0340,bajaj_housing_mitc,3,general,467
bajaj_housing_mitc_p3_c0341,bajaj_housing_mitc,3,legal,363
bajaj_housing_mitc_p3_c0342,bajaj_housing_mitc,3,general,494
bajaj_housing_mitc_p4_c0343,bajaj_housing_mitc,4,penalty|interest,314
bajaj_housing_mitc_p4_c0344,bajaj_housing_mitc,4,general,868
bajaj_housing_mitc_p4_c0345,bajaj_housing_mitc,4,general,262
bajaj_housing_mitc_p4_c0346,bajaj_housing_mitc,4,penalty|documents,562
bajaj_housing_mitc_p4_c0347,bajaj_housing_mitc,4,penalty|documents|legal,256
bajaj_housing_mitc_p5_c0348,bajaj_housing_mitc,5,documents,408
bajaj_housing_mitc_p5_c0349,bajaj_housing_mitc,5,general,433
bajaj_housing_mitc_p5_c0350,bajaj_housing_mitc,5,documents,531
bajaj_housing_mitc_p5_c0351,bajaj_housing_mitc,5,general,441
bajaj_housing_mitc_p5_c0352,bajaj_housing_mitc,5,documents,553
